game_tag,timestamp,inning,half,event,mlb_event,market_type,market_label,market_ticker,entry_price,sell_target,predicted_delta,ev_per_contract,contracts,budget,pnl_per_contract,filled,pnl
823234 PHI@SF,2026-04-08T20:51:02.018Z,5,top,OUT,Groundout,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.46,0.4739,0.0232,0.0139,618,284.31,0.0139,True,8.59
823234 PHI@SF,2026-04-08T20:51:02.018Z,5,top,OUT,Groundout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-3,0.81,0.7994,-0.0176,0.0106,266,215.69,-0.01,False,-2.66
823234 PHI@SF,2026-04-08T20:51:47.081Z,5,top,BB,Walk,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.46,0.444,-0.0266,0.016,1086,500.0,0.016,True,17.38
823234 PHI@SF,2026-04-08T20:56:51.112Z,5,bot,OUT,Groundout,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.49,0.4734,-0.0277,0.0166,317,155.79,0.0166,True,5.26
823234 PHI@SF,2026-04-08T20:56:51.112Z,5,bot,OUT,Groundout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-3,0.8,0.7836,-0.0273,0.0164,191,153.54,0.0164,True,3.13
823234 PHI@SF,2026-04-08T20:56:51.112Z,5,bot,OUT,Groundout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF2,0.26,0.2397,-0.0339,0.0203,733,190.66,0.0,False,0.0
823234 PHI@SF,2026-04-08T20:57:15.532Z,5,bot,OUT,Groundout,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.46,0.4471,-0.0215,0.0129,352,162.14,0.0129,True,4.54
823234 PHI@SF,2026-04-08T20:57:15.532Z,5,bot,OUT,Groundout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-3,0.74,0.7277,-0.0205,0.0123,208,154.6,0.0123,True,2.56
823234 PHI@SF,2026-04-08T20:57:15.532Z,5,bot,OUT,Groundout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF2,0.26,0.2454,-0.0243,0.0146,704,183.26,0.0,False,0.0
823234 PHI@SF,2026-04-08T20:59:00.862Z,5,bot,OUT,Groundout,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.47,0.4594,-0.0176,0.0106,1063,500.0,0.0106,True,11.27
823234 PHI@SF,2026-04-08T21:02:28.554Z,6,top,OUT,Groundout,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.44,0.4586,0.031,0.0186,426,187.65,0.0186,True,7.92
823234 PHI@SF,2026-04-08T21:02:28.554Z,6,top,OUT,Groundout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-3,0.68,0.6611,-0.0315,0.0189,280,190.68,0.0189,True,5.29
823234 PHI@SF,2026-04-08T21:02:28.554Z,6,top,OUT,Groundout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF2,0.21,0.2221,0.0201,0.0121,579,121.67,0.0,False,0.0
823234 PHI@SF,2026-04-08T21:04:59.369Z,6,top,OUT,Groundout,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.46,0.4771,0.0285,0.0171,595,274.04,0.0171,True,10.17
823234 PHI@SF,2026-04-08T21:04:59.369Z,6,top,OUT,Groundout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-3,0.68,0.6659,-0.0235,0.0141,332,225.96,0.0141,True,4.68
823234 PHI@SF,2026-04-08T21:06:44.488Z,6,top,1B,Single,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-3,0.89,0.9006,0.0177,0.0106,561,500.0,-0.26,False,-145.86
823234 PHI@SF,2026-04-08T21:10:02.005Z,6,top,K,Strikeout,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.49,0.5009,0.0182,0.0109,1020,500.0,0.0109,True,11.12
823234 PHI@SF,2026-04-08T21:13:33.769Z,6,bot,OUT,Pop Out,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.52,0.5001,-0.0331,0.0199,296,154.1,0.0199,True,5.89
823234 PHI@SF,2026-04-08T21:13:33.769Z,6,bot,OUT,Pop Out,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-3,0.61,0.5886,-0.0357,0.0214,272,166.2,0.0214,True,5.82
823234 PHI@SF,2026-04-08T21:13:33.769Z,6,bot,OUT,Pop Out,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF2,0.23,0.2068,-0.0386,0.0232,781,179.7,-0.02,False,-15.62
823234 PHI@SF,2026-04-08T21:14:08.812Z,6,bot,2B,Double,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.53,0.5665,0.0608,0.0365,284,150.94,0.0365,True,10.37
823234 PHI@SF,2026-04-08T21:14:08.812Z,6,bot,2B,Double,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-3,0.61,0.6516,0.0693,0.0416,282,172.05,0.0416,True,11.73
823234 PHI@SF,2026-04-08T21:14:08.812Z,6,bot,2B,Double,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF2,0.23,0.2728,0.0713,0.0428,769,177.01,-0.02,False,-15.38
823234 PHI@SF,2026-04-08T21:15:52.294Z,6,bot,BB,Walk,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.59,0.6103,0.0339,0.0203,242,142.8,0.0,False,0.0
823234 PHI@SF,2026-04-08T21:15:52.294Z,6,bot,BB,Walk,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-3,0.59,0.6142,0.0403,0.0242,287,169.76,0.0242,True,6.95
823234 PHI@SF,2026-04-08T21:15:52.294Z,6,bot,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF2,0.21,0.2367,0.0445,0.0267,892,187.45,0.0267,True,23.82
823234 PHI@SF,2026-04-08T21:19:26.461Z,6,bot,K,Strikeout,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.59,0.5746,-0.0257,0.0154,272,161.03,0.0154,True,4.19
823234 PHI@SF,2026-04-08T21:19:26.461Z,6,bot,K,Strikeout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-3,0.62,0.6042,-0.0264,0.0158,266,165.41,0.0158,True,4.2
823234 PHI@SF,2026-04-08T21:19:26.461Z,6,bot,K,Strikeout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF2,0.31,0.2934,-0.0277,0.0166,559,173.56,0.0166,True,9.28
823234 PHI@SF,2026-04-08T21:22:49.598Z,6,bot,HR,Home Run,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.52,0.7181,0.3301,0.1981,255,133.04,0.198,True,50.49
823234 PHI@SF,2026-04-08T21:22:49.598Z,6,bot,HR,Home Run,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-3,0.6,0.8605,0.4341,0.2605,291,174.96,0.2604,True,75.78
823234 PHI@SF,2026-04-08T21:22:49.598Z,6,bot,HR,Home Run,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF2,0.24,0.5258,0.4764,0.2858,800,192.0,0.2858,True,228.64
823234 PHI@SF,2026-04-08T21:23:44.869Z,6,bot,OUT,Groundout,spread,SPR -3.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF4,0.47,0.4579,-0.0201,0.0121,1063,500.0,0.0121,True,12.86
823234 PHI@SF,2026-04-08T21:26:11.341Z,7,top,OUT,Lineout,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.87,0.8847,0.0245,0.0147,180,157.46,0.01,False,1.8
823234 PHI@SF,2026-04-08T21:26:11.341Z,7,top,OUT,Lineout,over_under,O/U 3.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-4,0.84,0.826,-0.0233,0.014,178,149.74,0.014,True,2.49
823234 PHI@SF,2026-04-08T21:26:11.341Z,7,top,OUT,Lineout,spread,SPR -3.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF4,0.27,0.288,0.03,0.018,714,192.8,0.018,True,12.85
823234 PHI@SF,2026-04-08T21:27:52.206Z,7,top,1B,Single,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.88,0.859,-0.035,0.021,218,192.52,0.021,True,4.58
823234 PHI@SF,2026-04-08T21:27:52.206Z,7,top,1B,Single,over_under,O/U 3.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-4,0.7,0.7139,0.0232,0.0139,182,127.61,0.0139,True,2.53
823234 PHI@SF,2026-04-08T21:27:52.206Z,7,top,1B,Single,spread,SPR -3.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF4,0.35,0.3304,-0.0327,0.0196,513,179.87,0.0,False,0.0
823234 PHI@SF,2026-04-08T21:31:19.067Z,7,top,BB,Walk,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.86,0.8379,-0.0368,0.0221,183,158.21,0.0221,True,4.04
823234 PHI@SF,2026-04-08T21:31:19.067Z,7,top,BB,Walk,over_under,O/U 3.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-4,0.83,0.849,0.0317,0.019,164,136.29,0.019,True,3.12
823234 PHI@SF,2026-04-08T21:31:19.067Z,7,top,BB,Walk,spread,SPR -3.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF4,0.35,0.3213,-0.0478,0.0287,587,205.5,0.0287,True,16.85
823234 PHI@SF,2026-04-08T21:33:01.506Z,7,top,K,Strikeout,over_under,O/U 3.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-4,0.8,0.7888,-0.0186,0.0112,282,226.28,-0.01,False,-2.82
823234 PHI@SF,2026-04-08T21:33:01.506Z,7,top,K,Strikeout,spread,SPR -3.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF4,0.27,0.2835,0.0225,0.0135,1013,273.72,0.0135,True,13.68
823234 PHI@SF,2026-04-08T21:39:00.229Z,7,bot,OUT,Flyout,over_under,O/U 3.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-4,0.66,0.6408,-0.032,0.0192,287,189.57,0.03,False,8.61
823234 PHI@SF,2026-04-08T21:39:00.229Z,7,bot,OUT,Flyout,spread,SPR -3.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF4,0.28,0.2486,-0.0524,0.0314,1108,310.43,-0.01,False,-11.08
823234 PHI@SF,2026-04-08T21:39:55.289Z,7,bot,K,Strikeout,over_under,O/U 3.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-4,0.69,0.6746,-0.0256,0.0154,282,194.82,0.0154,True,4.34
823234 PHI@SF,2026-04-08T21:39:55.289Z,7,bot,K,Strikeout,spread,SPR -3.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF4,0.29,0.2659,-0.0401,0.0241,1052,305.18,0.0241,True,25.35
823234 PHI@SF,2026-04-08T21:41:45.207Z,7,bot,1B,Single,over_under,O/U 3.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-4,0.61,0.62,0.0167,0.01,819,500.0,0.0,False,0.0
823234 PHI@SF,2026-04-08T21:43:18.584Z,7,bot,OUT,Groundout,over_under,O/U 3.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-4,0.58,0.5689,-0.0185,0.0111,862,500.0,0.01,False,8.62
823234 PHI@SF,2026-04-08T21:47:42.188Z,8,top,OUT,Groundout,moneyline,ML SF,KXMLBGAME-26APR081545PHISF-SF,0.92,0.9302,0.017,0.0102,151,139.12,0.0102,True,1.54
823234 PHI@SF,2026-04-08T21:47:42.188Z,8,top,OUT,Groundout,over_under,O/U 3.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-4,0.59,0.5635,-0.0441,0.0265,611,360.88,0.0264,True,16.13
823234 PHI@SF,2026-04-08T21:48:35.667Z,8,top,OUT,Pop Out,over_under,O/U 3.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-4,0.59,0.5688,-0.0353,0.0212,521,307.49,0.0212,True,11.05
823234 PHI@SF,2026-04-08T21:48:35.667Z,8,top,OUT,Pop Out,spread,SPR -3.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF4,0.23,0.2433,0.0221,0.0133,836,192.51,0.0,False,0.0
823234 PHI@SF,2026-04-08T21:50:21.026Z,8,top,OUT,Lineout,over_under,O/U 3.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-4,0.53,0.5147,-0.0255,0.0153,943,500.0,0.0153,True,14.43
823234 PHI@SF,2026-04-08T21:54:28.079Z,8,bot,1B,Single,over_under,O/U 3.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-4,0.44,0.4885,0.0809,0.0485,499,219.72,0.0486,True,24.25
823234 PHI@SF,2026-04-08T21:54:28.079Z,8,bot,1B,Single,spread,SPR -3.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF4,0.23,0.2919,0.1032,0.0619,1218,280.28,0.0,False,0.0
823234 PHI@SF,2026-04-08T21:54:56.551Z,8,bot,OUT,Sac Bunt,spread,SPR -3.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF4,0.23,0.2184,-0.0193,0.0116,2173,500.0,0.58,False,1260.34
823234 PHI@SF,2026-04-08T21:56:03.429Z,8,bot,K,Strikeout,over_under,O/U 4.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-5,0.67,0.6336,-0.0606,0.0364,746,500.0,0.0364,True,27.15
823234 PHI@SF,2026-04-08T21:57:58.778Z,8,bot,1B,Single,over_under,O/U 4.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-5,0.61,0.7961,0.3102,0.1861,388,236.76,0.1861,True,72.21
823234 PHI@SF,2026-04-08T21:57:58.778Z,8,bot,1B,Single,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF5,0.45,0.6569,0.3449,0.2069,584,263.24,-0.12,False,-70.08
823234 PHI@SF,2026-04-08T21:59:14.303Z,8,bot,K,Strikeout,over_under,O/U 5.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-6,0.29,0.2609,-0.0485,0.0291,1724,500.0,0.0291,True,50.17
823234 PHI@SF,2026-04-08T22:04:26.598Z,8,bot,1B,Single,over_under,O/U 5.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-6,0.3,0.3521,0.0868,0.0521,1297,389.24,0.0521,True,67.57
823234 PHI@SF,2026-04-08T22:04:26.598Z,8,bot,1B,Single,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF5,0.78,0.7948,0.0247,0.0148,142,110.76,0.0148,True,2.1
823234 PHI@SF,2026-04-08T22:05:00.874Z,8,bot,OUT,Forceout,over_under,O/U 5.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-6,0.31,0.27,-0.0666,0.04,1250,387.66,0.04,True,50.0
823234 PHI@SF,2026-04-08T22:05:00.874Z,8,bot,OUT,Forceout,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF5,0.8,0.7884,-0.0193,0.0116,140,112.34,0.0116,True,1.62
823234 PHI@SF,2026-04-08T22:08:56.084Z,9,top,K,Strikeout,over_under,O/U 5.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-6,0.23,0.18,-0.0834,0.05,1015,233.48,0.01,False,10.15
823234 PHI@SF,2026-04-08T22:08:56.084Z,9,top,K,Strikeout,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF5,0.79,0.8471,0.0952,0.0571,337,266.52,0.03,False,10.11
823234 PHI@SF,2026-04-08T22:11:05.276Z,9,top,OUT,Flyout,over_under,O/U 5.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-6,0.24,0.2,-0.0667,0.04,984,236.36,0.04,True,39.36
823234 PHI@SF,2026-04-08T22:11:05.276Z,9,top,OUT,Flyout,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF5,0.79,0.8346,0.0744,0.0446,333,263.64,0.0447,True,14.89
823234 PHI@SF,2026-04-08T22:12:15.003Z,9,top,K,Strikeout,over_under,O/U 5.5 (dynamic),KXMLBTOTAL-26APR081545PHISF-6,0.08,0.0511,-0.0482,0.0289,3003,240.28,0.0289,True,86.79
823234 PHI@SF,2026-04-08T22:12:15.003Z,9,top,K,Strikeout,spread,SPR -4.5 (dynamic),KXMLBSPREAD-26APR081545PHISF-SF5,0.89,0.9213,0.0521,0.0313,291,259.72,0.0312,True,9.08
822753 STL@WSH,2026-04-08T20:04:48.359Z,1,top,OUT,Groundout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.48,0.4955,0.0258,0.0155,606,291.2,0.0,False,0.0
822753 STL@WSH,2026-04-08T20:04:48.359Z,1,top,OUT,Groundout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-WSH2,0.29,0.3011,0.0185,0.0111,720,208.8,0.0,False,0.0
822753 STL@WSH,2026-04-08T20:05:41.018Z,1,top,1B,Single,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.48,0.4612,-0.0313,0.0188,630,302.71,0.0188,True,11.84
822753 STL@WSH,2026-04-08T20:05:41.018Z,1,top,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-WSH2,0.29,0.2778,-0.0204,0.0122,680,197.29,0.0,False,0.0
822753 STL@WSH,2026-04-08T20:06:22.195Z,1,top,1B,Single,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.47,0.4309,-0.0651,0.0391,581,273.3,0.0391,True,22.72
822753 STL@WSH,2026-04-08T20:06:22.195Z,1,top,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-WSH2,0.29,0.2576,-0.054,0.0324,781,226.7,0.0,False,0.0
822753 STL@WSH,2026-04-08T20:07:28.569Z,1,top,K,Strikeout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.42,0.4306,0.0177,0.0106,1190,500.0,0.0106,True,12.61
822753 STL@WSH,2026-04-08T20:08:36.747Z,1,top,BB,Walk,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.45,0.421,-0.0484,0.029,744,335.18,0.029,True,21.58
822753 STL@WSH,2026-04-08T20:08:36.747Z,1,top,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-WSH2,0.29,0.2757,-0.0238,0.0143,568,164.82,-0.01,False,-5.68
822753 STL@WSH,2026-04-08T20:10:28.301Z,1,top,OUT,Forceout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.41,0.4447,0.0578,0.0347,774,317.58,0.0347,True,26.86
822753 STL@WSH,2026-04-08T20:10:28.301Z,1,top,OUT,Forceout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-WSH2,0.3,0.3199,0.0332,0.0199,608,182.42,-0.02,False,-12.16
822753 STL@WSH,2026-04-08T20:13:44.347Z,1,bot,1B,Single,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.49,0.5141,0.0402,0.0241,1020,500.0,0.0241,True,24.58
822753 STL@WSH,2026-04-08T20:16:20.498Z,1,bot,1B,Single,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.52,0.5697,0.0828,0.0497,463,240.84,0.0497,True,23.01
822753 STL@WSH,2026-04-08T20:16:20.498Z,1,bot,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-WSH2,0.28,0.3335,0.0891,0.0535,925,259.16,0.0,False,0.0
822753 STL@WSH,2026-04-08T20:20:18.118Z,1,bot,OUT,Flyout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.58,0.5679,-0.0202,0.0121,470,272.97,0.0121,True,5.69
822753 STL@WSH,2026-04-08T20:20:18.118Z,1,bot,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-WSH2,0.42,0.4099,-0.0168,0.0101,540,227.03,0.0101,True,5.45
822753 STL@WSH,2026-04-08T20:26:16.432Z,2,top,OUT,Groundout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.46,0.4739,0.0232,0.0139,1086,500.0,0.01,False,10.86
822753 STL@WSH,2026-04-08T20:26:57.681Z,2,top,1B,Single,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.44,0.4248,-0.0253,0.0152,1136,500.0,0.01,False,11.36
822753 STL@WSH,2026-04-08T20:29:21.892Z,2,top,1B,Single,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.51,0.4678,-0.0703,0.0422,741,377.96,0.0422,True,31.27
822753 STL@WSH,2026-04-08T20:29:21.892Z,2,top,1B,Single,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR081605STLWSH-3,0.94,0.9536,0.0227,0.0136,129,122.04,0.0,False,0.0
822753 STL@WSH,2026-04-08T20:30:35.136Z,2,top,K,Strikeout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.46,0.4709,0.0182,0.0109,1086,500.0,-0.03,False,-32.58
822753 STL@WSH,2026-04-08T20:32:30.823Z,2,top,BB,Walk,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.4,0.3872,-0.0214,0.0128,585,234.14,0.02,False,11.7
822753 STL@WSH,2026-04-08T20:32:30.823Z,2,top,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-WSH2,0.35,0.3354,-0.0243,0.0146,759,265.86,0.0,False,0.0
822753 STL@WSH,2026-04-08T20:34:49.282Z,2,top,1B,Single,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.41,0.2831,-0.2115,0.1269,725,297.55,0.1269,True,92.0
822753 STL@WSH,2026-04-08T20:34:49.282Z,2,top,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-WSH2,0.35,0.2637,-0.1439,0.0863,578,202.45,0.0863,True,49.88
822753 STL@WSH,2026-04-08T20:36:44.088Z,2,top,OUT,Forceout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.26,0.2802,0.0336,0.0202,951,247.42,0.0201,True,19.12
822753 STL@WSH,2026-04-08T20:36:44.088Z,2,top,OUT,Forceout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-STL2,0.61,0.6306,0.0343,0.0206,414,252.58,0.0,False,0.0
822753 STL@WSH,2026-04-08T20:38:41.288Z,2,bot,K,Strikeout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.29,0.271,-0.0316,0.019,966,280.14,-0.01,False,-9.66
822753 STL@WSH,2026-04-08T20:38:41.288Z,2,bot,K,Strikeout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-STL2,0.61,0.5951,-0.0248,0.0149,360,219.86,0.03,False,10.8
822753 STL@WSH,2026-04-08T20:41:05.747Z,2,bot,OUT,Flyout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.29,0.2791,-0.0182,0.0109,866,251.38,0.0109,True,9.44
822753 STL@WSH,2026-04-08T20:41:05.747Z,2,bot,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-STL2,0.58,0.5692,-0.018,0.0108,428,248.62,0.0,False,0.0
822753 STL@WSH,2026-04-08T20:45:35.722Z,3,top,BB,Walk,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.24,0.2226,-0.029,0.0174,908,218.05,0.0174,True,15.8
822753 STL@WSH,2026-04-08T20:45:35.722Z,3,top,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-STL2,0.58,0.5575,-0.0375,0.0225,486,281.95,0.0225,True,10.93
822753 STL@WSH,2026-04-08T20:48:16.348Z,3,top,K,Strikeout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-STL2,0.62,0.6304,0.0174,0.0104,806,500.0,0.0,False,0.0
822753 STL@WSH,2026-04-08T20:52:32.657Z,3,bot,1B,Single,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.28,0.3101,0.0501,0.0301,963,269.64,0.0301,True,28.99
822753 STL@WSH,2026-04-08T20:52:32.657Z,3,bot,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-STL2,0.57,0.5957,0.0428,0.0257,404,230.36,-0.01,False,-4.04
822753 STL@WSH,2026-04-08T20:55:03.374Z,3,bot,1B,Single,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.32,0.399,0.1316,0.079,884,283.13,0.0789,True,69.75
822753 STL@WSH,2026-04-08T20:55:03.374Z,3,bot,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-STL2,0.58,0.6405,0.1008,0.0605,373,216.87,0.0605,True,22.57
822753 STL@WSH,2026-04-08T20:56:23.742Z,3,bot,OUT,Forceout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.35,0.3269,-0.0385,0.0231,1428,500.0,0.05,False,71.4
822753 STL@WSH,2026-04-08T20:59:03.260Z,3,bot,DP,Grounded Into DP,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.4,0.3583,-0.0695,0.0417,691,276.67,0.0417,True,28.81
822753 STL@WSH,2026-04-08T20:59:03.260Z,3,bot,DP,Grounded Into DP,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-WSH2,0.31,0.2763,-0.0561,0.0337,720,223.33,0.0337,True,24.26
822753 STL@WSH,2026-04-08T21:02:11.329Z,4,top,K,Strikeout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.33,0.346,0.0267,0.016,1515,500.0,0.016,True,24.24
822753 STL@WSH,2026-04-08T21:03:16.415Z,4,top,OUT,Groundout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.34,0.3503,0.0171,0.0103,1470,500.0,0.0103,True,15.14
822753 STL@WSH,2026-04-08T21:09:36.504Z,4,bot,OUT,Lineout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.39,0.3672,-0.038,0.0228,750,292.76,-0.01,False,-7.5
822753 STL@WSH,2026-04-08T21:09:36.504Z,4,bot,OUT,Lineout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-WSH2,0.23,0.2139,-0.0269,0.0161,901,207.24,0.0,False,0.0
822753 STL@WSH,2026-04-08T21:10:46.656Z,4,bot,OUT,Flyout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.38,0.364,-0.0267,0.016,773,294.05,0.01,False,7.73
822753 STL@WSH,2026-04-08T21:10:46.656Z,4,bot,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR081605STLWSH-WSH2,0.23,0.2188,-0.0187,0.0112,895,205.95,0.0112,True,10.02
822753 STL@WSH,2026-04-08T21:16:06.809Z,5,top,OUT,Flyout,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.34,0.3552,0.0254,0.0152,1470,500.0,0.0153,True,22.49
822753 STL@WSH,2026-04-08T21:17:45.417Z,5,top,HR,Home Run,moneyline,ML WSH,KXMLBGAME-26APR081605STLWSH-WSH,0.39,0.316,-0.1234,0.074,793,309.58,0.074,True,58.68
