game_tag,timestamp,inning,half,event,mlb_event,market_type,market_label,market_ticker,entry_price,sell_target,predicted_delta,ev_per_contract,contracts,budget,pnl_per_contract,filled,pnl
824695 PIT@CHC,2026-04-10T18:45:26.514Z,2,bot,OUT,Forceout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.45,0.4384,-0.0193,0.0116,1111,500.0,0.0116,True,12.89
824695 PIT@CHC,2026-04-10T18:46:06.196Z,2,bot,DP,Grounded Into DP,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.66,0.6283,-0.0528,0.0317,362,239.56,0.0317,True,11.48
824695 PIT@CHC,2026-04-10T18:46:06.196Z,2,bot,DP,Grounded Into DP,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.44,0.4056,-0.0574,0.0344,591,260.44,0.0344,True,20.33
824695 PIT@CHC,2026-04-10T18:48:44.490Z,3,top,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.59,0.6028,0.0213,0.0128,440,259.76,0.0128,True,5.63
824695 PIT@CHC,2026-04-10T18:48:44.490Z,3,top,K,Strikeout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.37,0.3818,0.0197,0.0118,649,240.24,0.0118,True,7.66
824695 PIT@CHC,2026-04-10T18:57:28.052Z,3,bot,1B,Single,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.63,0.6603,0.0505,0.0303,421,265.51,0.03,False,12.63
824695 PIT@CHC,2026-04-10T18:57:28.052Z,3,bot,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.39,0.4168,0.0446,0.0268,601,234.49,0.0268,True,16.11
824695 PIT@CHC,2026-04-10T18:58:10.430Z,3,bot,OUT,Flyout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.64,0.6242,-0.0263,0.0158,381,244.42,0.0,False,0.0
824695 PIT@CHC,2026-04-10T18:58:10.430Z,3,bot,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.43,0.4135,-0.0275,0.0165,594,255.58,0.0165,True,9.8
824695 PIT@CHC,2026-04-10T19:01:05.532Z,3,bot,BB,Walk,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.67,0.7027,0.0545,0.0327,395,264.82,0.0,False,0.0
824695 PIT@CHC,2026-04-10T19:01:05.532Z,3,bot,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.58,0.609,0.0484,0.029,405,235.18,-0.1,False,-40.5
824695 PIT@CHC,2026-04-10T19:03:13.307Z,3,bot,OUT,Pop Out,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.67,0.657,-0.0217,0.013,391,262.08,0.013,True,5.08
824695 PIT@CHC,2026-04-10T19:03:13.307Z,3,bot,OUT,Pop Out,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.48,0.4682,-0.0197,0.0118,495,237.92,0.0118,True,5.84
824695 PIT@CHC,2026-04-10T19:07:38.041Z,4,top,OUT,Flyout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.58,0.5992,0.032,0.0192,529,307.1,0.0192,True,10.16
824695 PIT@CHC,2026-04-10T19:07:38.041Z,4,top,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.34,0.3521,0.0201,0.0121,567,192.9,0.01,False,5.67
824695 PIT@CHC,2026-04-10T19:08:44.796Z,4,top,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.61,0.6257,0.0262,0.0157,819,500.0,0.0157,True,12.86
824695 PIT@CHC,2026-04-10T19:16:03.795Z,4,bot,OUT,Flyout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.63,0.6118,-0.0304,0.0182,397,250.41,0.0182,True,7.23
824695 PIT@CHC,2026-04-10T19:16:03.795Z,4,bot,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.35,0.3318,-0.0303,0.0182,713,249.59,0.02,False,14.26
824695 PIT@CHC,2026-04-10T19:17:46.022Z,4,bot,1B,Single,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.6,0.6196,0.0326,0.0196,406,244.01,0.0196,True,7.96
824695 PIT@CHC,2026-04-10T19:17:46.022Z,4,bot,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.37,0.3905,0.0342,0.0205,691,255.99,0.0205,True,14.17
824695 PIT@CHC,2026-04-10T19:19:50.906Z,4,bot,1B,Single,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.63,0.6832,0.0887,0.0532,402,253.72,0.0532,True,21.39
824695 PIT@CHC,2026-04-10T19:19:50.906Z,4,bot,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.31,0.3617,0.0861,0.0517,794,246.28,0.0517,True,41.05
824695 PIT@CHC,2026-04-10T19:20:39.396Z,4,bot,OUT,Flyout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.66,0.6302,-0.0497,0.0298,416,274.89,0.0298,True,12.4
824695 PIT@CHC,2026-04-10T19:20:39.396Z,4,bot,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.43,0.4056,-0.0407,0.0244,523,225.11,0.0244,True,12.76
824695 PIT@CHC,2026-04-10T19:22:38.395Z,4,bot,BB,Walk,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.64,0.6592,0.032,0.0192,406,260.16,0.0192,True,7.8
824695 PIT@CHC,2026-04-10T19:22:38.395Z,4,bot,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.48,0.4977,0.0295,0.0177,499,239.84,-0.06,False,-29.94
824695 PIT@CHC,2026-04-10T19:28:15.384Z,5,top,OUT,Lineout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.58,0.5979,0.0298,0.0179,511,296.81,0.0179,True,9.15
824695 PIT@CHC,2026-04-10T19:28:15.384Z,5,top,OUT,Lineout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.29,0.3022,0.0204,0.0122,700,203.19,0.0122,True,8.54
824695 PIT@CHC,2026-04-10T19:30:09.031Z,5,top,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.57,0.5839,0.0232,0.0139,877,500.0,0.0139,True,12.19
824695 PIT@CHC,2026-04-10T19:36:00.440Z,5,bot,OUT,Pop Out,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.64,0.6234,-0.0277,0.0166,351,224.84,0.0166,True,5.83
824695 PIT@CHC,2026-04-10T19:36:00.440Z,5,bot,OUT,Pop Out,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.39,0.3697,-0.0339,0.0203,705,275.16,0.0203,True,14.31
824695 PIT@CHC,2026-04-10T19:37:19.256Z,5,bot,OUT,Groundout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.64,0.6271,-0.0215,0.0129,366,234.72,0.0129,True,4.72
824695 PIT@CHC,2026-04-10T19:37:19.256Z,5,bot,OUT,Groundout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.34,0.3254,-0.0243,0.0146,780,265.28,0.0146,True,11.39
824695 PIT@CHC,2026-04-10T19:38:08.232Z,5,bot,OUT,Groundout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.6,0.5894,-0.0176,0.0106,833,500.0,0.0106,True,8.83
824695 PIT@CHC,2026-04-10T19:42:36.280Z,6,top,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.56,0.5786,0.031,0.0186,541,303.33,0.0186,True,10.06
824695 PIT@CHC,2026-04-10T19:42:36.280Z,6,top,K,Strikeout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.28,0.2921,0.0201,0.0121,702,196.67,0.0121,True,8.49
824695 PIT@CHC,2026-04-10T19:44:17.824Z,6,top,OUT,Lineout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.61,0.6271,0.0285,0.0171,819,500.0,0.0171,True,14.0
824695 PIT@CHC,2026-04-10T19:45:46.056Z,6,top,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.64,0.6509,0.0182,0.0109,781,500.0,0.01,False,7.81
824695 PIT@CHC,2026-04-10T19:49:38.211Z,6,bot,1B,Single,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.65,0.6769,0.0448,0.0269,318,206.83,0.0269,True,8.55
824695 PIT@CHC,2026-04-10T19:49:38.211Z,6,bot,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.31,0.3481,0.0635,0.0381,945,293.17,0.0381,True,36.0
824695 PIT@CHC,2026-04-10T19:51:10.713Z,6,bot,1B,Single,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.72,0.7867,0.1112,0.0667,306,220.72,0.04,False,12.24
824695 PIT@CHC,2026-04-10T19:51:10.713Z,6,bot,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.38,0.4644,0.1407,0.0844,734,279.28,0.0844,True,61.95
824695 PIT@CHC,2026-04-10T19:52:49.181Z,6,bot,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.75,0.7301,-0.0331,0.0199,307,230.82,0.0199,True,6.11
824695 PIT@CHC,2026-04-10T19:52:49.181Z,6,bot,K,Strikeout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.64,0.6168,-0.0386,0.0232,420,269.18,0.0231,True,9.7
824695 PIT@CHC,2026-04-10T19:56:26.780Z,6,bot,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.71,0.6946,-0.0257,0.0154,338,240.64,0.0154,True,5.21
824695 PIT@CHC,2026-04-10T19:56:26.780Z,6,bot,K,Strikeout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.37,0.3534,-0.0277,0.0166,700,259.36,0.0166,True,11.62
824695 PIT@CHC,2026-04-10T19:58:32.147Z,6,bot,BB,Walk,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.69,0.717,0.045,0.027,327,225.68,0.027,True,8.83
824695 PIT@CHC,2026-04-10T19:58:32.147Z,6,bot,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.39,0.4228,0.0547,0.0328,703,274.32,0.0328,True,23.06
824695 PIT@CHC,2026-04-10T20:02:20.080Z,6,bot,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.7,0.6871,-0.0215,0.0129,714,500.0,0.0129,True,9.21
824695 PIT@CHC,2026-04-10T20:06:38.343Z,7,top,1B,Single,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.58,0.5466,-0.0556,0.0334,569,330.17,0.0334,True,19.0
824695 PIT@CHC,2026-04-10T20:06:38.343Z,7,top,1B,Single,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.21,0.1928,-0.0286,0.0172,808,169.83,-0.01,False,-8.08
824695 PIT@CHC,2026-04-10T20:07:26.282Z,7,top,HR,Home Run,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.53,0.3571,-0.2882,0.1729,655,347.31,0.1729,True,113.25
824695 PIT@CHC,2026-04-10T20:07:26.282Z,7,top,HR,Home Run,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-CHC2,0.2,0.124,-0.1267,0.076,763,152.69,0.076,True,57.99
824695 PIT@CHC,2026-04-10T20:08:25.835Z,7,top,OUT,Lineout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.8,0.786,-0.0233,0.014,273,218.57,0.014,True,3.82
824695 PIT@CHC,2026-04-10T20:08:25.835Z,7,top,OUT,Lineout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.6,0.618,0.03,0.018,469,281.43,-0.0,False,-0.0
824695 PIT@CHC,2026-04-10T20:10:11.203Z,7,top,OUT,Flyout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.79,0.7788,-0.0186,0.0112,286,226.28,0.0112,True,3.2
824695 PIT@CHC,2026-04-10T20:10:11.203Z,7,top,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.61,0.6235,0.0225,0.0135,448,273.72,0.0135,True,6.05
824695 PIT@CHC,2026-04-10T20:17:32.620Z,7,top,OUT,Lineout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.17,0.1814,0.019,0.0114,738,125.5,0.0114,True,8.41
824695 PIT@CHC,2026-04-10T20:17:32.620Z,7,top,OUT,Lineout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.73,0.7146,-0.0256,0.0154,231,169.09,0.0153,True,3.53
824695 PIT@CHC,2026-04-10T20:17:32.620Z,7,top,OUT,Lineout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.63,0.6487,0.0311,0.0187,326,205.42,0.0187,True,6.1
824695 PIT@CHC,2026-04-10T20:23:27.353Z,7,bot,OUT,Lineout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.2,0.1742,-0.043,0.0258,843,168.76,0.0258,True,21.75
824695 PIT@CHC,2026-04-10T20:23:27.353Z,7,bot,OUT,Lineout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.71,0.6908,-0.032,0.0192,176,125.59,0.0192,True,3.38
824695 PIT@CHC,2026-04-10T20:23:27.353Z,7,bot,OUT,Lineout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.59,0.5586,-0.0524,0.0314,348,205.65,0.0315,True,10.96
824695 PIT@CHC,2026-04-10T20:25:16.440Z,7,bot,BB,Walk,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.19,0.2217,0.0529,0.0317,988,187.86,0.0317,True,31.32
824695 PIT@CHC,2026-04-10T20:25:16.440Z,7,bot,BB,Walk,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.7,0.7191,0.0319,0.0191,161,113.28,-0.01,False,-1.61
824695 PIT@CHC,2026-04-10T20:25:16.440Z,7,bot,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.6,0.6336,0.056,0.0336,331,198.86,0.01,False,3.31
824695 PIT@CHC,2026-04-10T20:26:44.341Z,7,bot,OUT,Flyout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.21,0.1933,-0.0278,0.0167,707,148.66,0.0167,True,11.81
824695 PIT@CHC,2026-04-10T20:26:44.341Z,7,bot,OUT,Flyout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.68,0.6646,-0.0256,0.0154,201,136.9,0.0154,True,3.1
824695 PIT@CHC,2026-04-10T20:26:44.341Z,7,bot,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.62,0.5959,-0.0401,0.0241,345,214.44,0.0241,True,8.31
824695 PIT@CHC,2026-04-10T20:28:00.020Z,7,bot,OUT,Lineout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.69,0.6789,-0.0185,0.0111,294,203.3,0.0111,True,3.26
824695 PIT@CHC,2026-04-10T20:28:00.020Z,7,bot,OUT,Lineout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.67,0.6538,-0.027,0.0162,442,296.7,0.0162,True,7.16
824695 PIT@CHC,2026-04-10T20:30:29.026Z,8,top,BB,Hit By Pitch,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.61,0.6453,0.0588,0.0353,470,287.11,0.02,False,9.4
824695 PIT@CHC,2026-04-10T20:30:29.026Z,8,top,BB,Hit By Pitch,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.74,0.7138,-0.0436,0.0262,287,212.89,0.0261,True,7.49
824695 PIT@CHC,2026-04-10T20:32:26.258Z,8,top,K,Strikeout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.63,0.6035,-0.0441,0.0265,477,300.82,0.0264,True,12.59
824695 PIT@CHC,2026-04-10T20:32:26.258Z,8,top,K,Strikeout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.77,0.7875,0.0292,0.0175,258,199.18,0.0175,True,4.52
824695 PIT@CHC,2026-04-10T20:34:38.250Z,8,top,DP,Grounded Into DP,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.63,0.5672,-0.1046,0.0628,480,302.49,0.0628,True,30.14
824695 PIT@CHC,2026-04-10T20:34:38.250Z,8,top,DP,Grounded Into DP,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.74,0.781,0.0683,0.041,266,197.51,0.041,True,10.91
824695 PIT@CHC,2026-04-10T20:37:40.687Z,8,bot,OUT,Groundout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.13,0.1044,-0.0426,0.0256,927,120.61,0.0255,True,23.64
824695 PIT@CHC,2026-04-10T20:37:40.687Z,8,bot,OUT,Groundout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.52,0.4836,-0.0606,0.0364,329,171.57,0.0364,True,11.98
824695 PIT@CHC,2026-04-10T20:37:40.687Z,8,bot,OUT,Groundout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.69,0.646,-0.0734,0.044,301,207.81,-0.04,False,-12.04
824695 PIT@CHC,2026-04-10T20:38:29.448Z,8,bot,BB,Walk,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.1,0.1285,0.0475,0.0285,1291,129.15,0.02,False,25.82
824695 PIT@CHC,2026-04-10T20:38:29.448Z,8,bot,BB,Walk,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.52,0.5562,0.0604,0.0362,315,164.22,-0.01,False,-3.15
824695 PIT@CHC,2026-04-10T20:38:29.448Z,8,bot,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.7,0.7456,0.076,0.0456,295,206.63,-0.02,False,-5.9
824695 PIT@CHC,2026-04-10T20:41:06.991Z,8,bot,OUT,Forceout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.11,0.0837,-0.0439,0.0263,1889,207.86,0.0264,True,49.87
824695 PIT@CHC,2026-04-10T20:41:06.991Z,8,bot,OUT,Forceout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.51,0.4954,-0.0243,0.0146,225,115.06,0.0146,True,3.29
824695 PIT@CHC,2026-04-10T20:41:06.991Z,8,bot,OUT,Forceout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.7,0.6776,-0.0374,0.0224,252,177.08,0.0225,True,5.67
824695 PIT@CHC,2026-04-10T20:42:48.297Z,8,bot,BB,Walk,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.08,0.103,0.0383,0.023,1464,117.13,0.023,True,33.67
824695 PIT@CHC,2026-04-10T20:42:48.297Z,8,bot,BB,Walk,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.51,0.5438,0.0564,0.0338,338,172.48,-0.03,False,-10.14
824695 PIT@CHC,2026-04-10T20:42:48.297Z,8,bot,BB,Walk,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.72,0.7613,0.0688,0.0413,292,210.4,-0.0,False,-0.0
824695 PIT@CHC,2026-04-10T20:47:05.574Z,8,bot,OUT,Flyout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.47,0.449,-0.035,0.021,496,233.33,0.021,True,10.42
824695 PIT@CHC,2026-04-10T20:47:05.574Z,8,bot,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.72,0.696,-0.04,0.024,370,266.67,0.024,True,8.88
824695 PIT@CHC,2026-04-10T20:50:17.910Z,9,top,OUT,Flyout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.37,0.32,-0.0834,0.05,1065,394.14,-0.04,False,-42.6
824695 PIT@CHC,2026-04-10T20:50:17.910Z,9,top,OUT,Flyout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.81,0.8234,0.0224,0.0134,130,105.86,-0.0,False,-0.0
824695 PIT@CHC,2026-04-10T20:51:57.439Z,9,top,OUT,Groundout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.44,0.4,-0.0667,0.04,903,397.5,0.04,True,36.12
824695 PIT@CHC,2026-04-10T20:51:57.439Z,9,top,OUT,Groundout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.82,0.8303,0.0172,0.0103,125,102.5,0.0103,True,1.29
824695 PIT@CHC,2026-04-10T20:52:58.113Z,9,top,K,Strikeout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.31,0.2811,-0.0482,0.0289,1612,500.0,0.0289,True,46.59
824695 PIT@CHC,2026-04-10T20:57:10.272Z,9,bot,K,Strikeout,moneyline,ML CHC,KXMLBGAME-26APR101420PITCHC-CHC,0.07,0.0447,-0.0421,0.0253,1107,77.53,0.0253,True,28.01
824695 PIT@CHC,2026-04-10T20:57:10.272Z,9,bot,K,Strikeout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.24,0.1712,-0.1147,0.0688,880,211.23,0.0688,True,60.54
824695 PIT@CHC,2026-04-10T20:57:10.272Z,9,bot,K,Strikeout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.78,0.7112,-0.1147,0.0688,270,211.23,0.0688,True,18.58
824695 PIT@CHC,2026-04-10T20:58:47.065Z,9,bot,OUT,Pop Out,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.15,0.095,-0.0917,0.055,1666,250.0,0.055,True,91.63
824695 PIT@CHC,2026-04-10T20:58:47.065Z,9,bot,OUT,Pop Out,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.77,0.715,-0.0917,0.055,324,250.0,0.055,True,17.82
824695 PIT@CHC,2026-04-10T21:00:02.464Z,9,bot,K,Strikeout,over_under,O/U 2.5 (dynamic),KXMLBTOTAL-26APR101420PITCHC-3,0.1,0.0602,-0.0663,0.0398,2500,250.0,0.0398,True,99.5
824695 PIT@CHC,2026-04-10T21:00:02.464Z,9,bot,K,Strikeout,spread,SPR -1.5 (dynamic),KXMLBSPREAD-26APR101420PITCHC-PIT2,0.86,0.8202,-0.0663,0.0398,290,250.0,0.0398,True,11.54
